id,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
4881,0.962859,0.000000,0.000005,0.000004,0.000002,0.035602,0.001524,0.000000,0.000005,0.000000
4882,0.000852,0.001446,0.130009,0.490221,0.000209,0.330771,0.001880,0.001125,0.042208,0.001279
4883,0.832778,0.000000,0.000152,0.000057,0.000091,0.146176,0.020650,0.000002,0.000092,0.000002
4884,0.000168,0.000242,0.001772,0.000169,0.854601,0.031716,0.011538,0.000377,0.054963,0.044455
4885,0.000081,0.000000,0.000000,0.000517,0.000019,0.014249,0.000000,0.972880,0.000001,0.012252
4886,0.000010,0.000006,0.000015,0.000002,0.989107,0.002523,0.002099,0.000015,0.001135,0.005086
4887,0.000000,0.000036,0.000002,0.000182,0.029523,0.003862,0.000000,0.053316,0.000605,0.912473
4888,0.811900,0.000000,0.007741,0.000925,0.000002,0.167203,0.006743,0.000007,0.005480,0.000001
4889,0.000000,0.028607,0.000078,0.001130,0.000670,0.000088,0.000000,0.029154,0.017838,0.922435
4890,0.982371,0.000000,0.000152,0.000006,0.000004,0.011988,0.005459,0.000001,0.000019,0.000000
4891,0.000003,0.000000,0.000000,0.000038,0.000022,0.001723,0.000000,0.976402,0.000000,0.021812
4892,0.000000,0.999090,0.000180,0.000136,0.000001,0.000000,0.000000,0.000001,0.000436,0.000155
4893,0.000041,0.000000,0.000000,0.000086,0.000220,0.008580,0.000000,0.939608,0.000006,0.051458
4894,0.000000,0.997838,0.000115,0.000200,0.000007,0.000000,0.000000,0.000006,0.000658,0.001176
4895,0.000180,0.000000,0.015900,0.000000,0.000057,0.000057,0.981833,0.000000,0.001971,0.000000
4896,0.000110,0.000000,0.002076,0.000000,0.000432,0.000052,0.996835,0.000000,0.000495,0.000000
4897,0.270449,0.000000,0.001797,0.008578,0.001570,0.689333,0.001489,0.024349,0.000381,0.002053
4898,0.000905,0.000000,0.000114,0.000000,0.000555,0.000248,0.997309,0.000000,0.000869,0.000000
4899,0.416979,0.000000,0.030999,0.001105,0.000072,0.348855,0.088763,0.000005,0.113212,0.000010
4900,0.000056,0.001979,0.013173,0.107414,0.000980,0.074269,0.000013,0.411419,0.124338,0.266359
4901,0.000001,0.000000,0.000000,0.000140,0.000015,0.001423,0.000000,0.936298,0.000005,0.062119
4902,0.000225,0.000015,0.014553,0.000003,0.006646,0.000683,0.970663,0.000000,0.007211,0.000001
4903,0.002021,0.000012,0.000615,0.000057,0.903476,0.049059,0.020685,0.000475,0.008916,0.014684
4904,0.000000,0.000108,0.000000,0.000031,0.005972,0.000105,0.000000,0.012844,0.000103,0.980838
4905,0.000000,0.002276,0.000000,0.000091,0.001926,0.000050,0.000000,0.002413,0.001230,0.992014
4906,0.023552,0.000000,0.000197,0.023853,0.000069,0.949102,0.000154,0.002418,0.000181,0.000473
4907,0.000000,0.000269,0.000483,0.988598,0.000000,0.003724,0.000000,0.006104,0.000385,0.000438
4908,0.000000,0.000000,0.000000,0.000180,0.000009,0.000573,0.000000,0.960192,0.000004,0.039042
4909,0.000104,0.000006,0.000091,0.000003,0.979693,0.004542,0.008649,0.000029,0.002790,0.004093
4910,0.000004,0.000046,0.005657,0.979095,0.000000,0.003322,0.000000,0.011782,0.000071,0.000023
4911,0.995314,0.000000,0.000004,0.000001,0.000000,0.004434,0.000246,0.000000,0.000001,0.000000
4896,0.000001,0.002218,0.000326,0.000579,0.297865,0.008293,0.000067,0.007517,0.021408,0.661725
4897,0.004276,0.000000,0.000541,0.000000,0.002046,0.001259,0.991159,0.000000,0.000718,0.000000
4898,0.000115,0.000000,0.001451,0.000000,0.000186,0.000044,0.996966,0.000000,0.001237,0.000000
4899,0.000000,0.959535,0.003019,0.005327,0.000242,0.000075,0.000001,0.000033,0.025495,0.006275
4900,0.000000,0.997306,0.000514,0.000708,0.000002,0.000000,0.000000,0.000022,0.000752,0.000696
4901,0.000000,0.001298,0.000764,0.994044,0.000000,0.000300,0.000000,0.002799,0.000639,0.000157
4902,0.000004,0.000130,0.993063,0.003488,0.000000,0.000052,0.000012,0.000003,0.003248,0.000000
4903,0.000000,0.996578,0.000156,0.001448,0.000000,0.000000,0.000000,0.000072,0.000518,0.001228
4904,0.925016,0.000000,0.000065,0.000260,0.000002,0.072856,0.000041,0.001734,0.000017,0.000010
4905,0.992417,0.000000,0.000000,0.000000,0.000000,0.003579,0.004002,0.000000,0.000002,0.000000
4906,0.000000,0.996226,0.000146,0.000298,0.000015,0.000000,0.000000,0.000018,0.000736,0.002559
4907,0.000000,0.001176,0.956580,0.010627,0.000000,0.000042,0.000002,0.000001,0.031573,0.000000
4908,0.000001,0.000036,0.000998,0.988231,0.000000,0.007685,0.000000,0.002210,0.000770,0.000070
4909,0.000000,0.000002,0.000001,0.000000,0.998698,0.000020,0.000168,0.000000,0.000142,0.000968
4910,0.000000,0.000001,0.000000,0.000797,0.000000,0.000014,0.000000,0.991642,0.000001,0.007546
4911,0.000000,0.000152,0.001827,0.000285,0.000100,0.002441,0.000164,0.000001,0.994800,0.000229
4912,0.000009,0.000007,0.000006,0.000013,0.944673,0.007856,0.000223,0.000572,0.000439,0.046203
4913,0.994068,0.000000,0.000001,0.000000,0.000000,0.005293,0.000637,0.000000,0.000001,0.000000
4914,0.000000,0.994218,0.000177,0.000880,0.000005,0.000000,0.000000,0.000130,0.000435,0.004154
4915,0.000004,0.000933,0.189973,0.093232,0.000001,0.007476,0.000012,0.000149,0.708058,0.000163
4916,0.000000,0.000041,0.000270,0.994990,0.000000,0.001527,0.000000,0.003076,0.000056,0.000040
4917,0.000002,0.000077,0.000082,0.000002,0.986727,0.000366,0.000865,0.000034,0.001864,0.009981
4918,0.024132,0.000000,0.000486,0.001799,0.000142,0.902596,0.004359,0.000018,0.066313,0.000156
4919,0.003852,0.000000,0.000046,0.000000,0.000658,0.001551,0.993691,0.000000,0.000202,0.000000
4920,0.000000,0.000002,0.000000,0.001605,0.000000,0.000044,0.000000,0.986884,0.000001,0.011464
4921,0.000000,0.006233,0.006017,0.000191,0.008609,0.001557,0.002494,0.000001,0.973504,0.001394
4922,0.994652,0.000000,0.000001,0.000000,0.000000,0.004141,0.001205,0.000000,0.000001,0.000000
4923,0.000000,0.998241,0.000070,0.000211,0.000001,0.000000,0.000000,0.000003,0.000879,0.000596
4924,0.000000,0.000115,0.981626,0.006397,0.000000,0.000055,0.000004,0.000001,0.011802,0.000000
4925,0.000000,0.000364,0.000352,0.998192,0.000000,0.000069,0.000000,0.000935,0.000077,0.000011
4926,0.000000,0.000002,0.000000,0.000000,0.998904,0.000030,0.000235,0.000000,0.000134,0.000695
4927,0.000000,0.000001,0.000000,0.001185,0.000000,0.000025,0.000000,0.992916,0.000001,0.005871
4912,0.000002,0.000071,0.000925,0.000376,0.000358,0.009946,0.000378,0.000002,0.987286,0.000656
4913,0.000000,0.000250,0.000000,0.000086,0.001251,0.000064,0.000000,0.012903,0.000048,0.985399
4914,0.882423,0.000000,0.000017,0.000000,0.000020,0.010846,0.106609,0.000000,0.000085,0.000000
4915,0.000003,0.001127,0.004555,0.005077,0.000594,0.020396,0.000277,0.000031,0.964368,0.003572
4916,0.000068,0.000006,0.000647,0.838904,0.000000,0.151737,0.000000,0.006543,0.001690,0.000404
4917,0.000000,0.000831,0.000035,0.000102,0.246786,0.002046,0.000009,0.004784,0.008447,0.736959
4918,0.043813,0.000000,0.000303,0.001242,0.000127,0.924242,0.004780,0.000014,0.025385,0.000094
4919,0.002305,0.000125,0.022505,0.025587,0.001126,0.544259,0.018859,0.000044,0.384327,0.000863
4920,0.000015,0.000791,0.510382,0.036108,0.000002,0.009006,0.000471,0.000004,0.443205,0.000015
4921,0.005662,0.000000,0.000906,0.000000,0.002425,0.000889,0.989210,0.000000,0.000908,0.000000
4922,0.000389,0.000029,0.002174,0.000442,0.011915,0.156825,0.062553,0.000001,0.765018,0.000655
4923,0.000112,0.000063,0.000375,0.000077,0.775479,0.021779,0.001328,0.002974,0.039998,0.157814
4924,0.000000,0.984474,0.000127,0.001149,0.000009,0.000001,0.000000,0.000368,0.000698,0.013174
4925,0.000000,0.000001,0.000000,0.001644,0.000000,0.000034,0.000000,0.990745,0.000001,0.007574
4926,0.000000,0.985466,0.000124,0.001156,0.000012,0.000001,0.000000,0.000318,0.000615,0.012309
4927,0.000388,0.000051,0.025192,0.592902,0.000001,0.094418,0.000001,0.223413,0.058985,0.004647
4928,0.000062,0.000041,0.094447,0.896039,0.000000,0.007112,0.000001,0.001448,0.000844,0.000005
4929,0.084209,0.000000,0.000533,0.000659,0.000530,0.862958,0.030803,0.000005,0.020241,0.000062
4930,0.000340,0.000000,0.001127,0.000000,0.002336,0.000192,0.995358,0.000000,0.000646,0.000000
4931,0.000000,0.000424,0.000016,0.000579,0.233738,0.013115,0.000011,0.009664,0.001908,0.740544
4932,0.000000,0.996802,0.000467,0.000315,0.000045,0.000001,0.000000,0.000006,0.001211,0.001153
4933,0.000000,0.979157,0.000685,0.002171,0.000050,0.000004,0.000000,0.000752,0.001238,0.015942
4934,0.000000,0.947509,0.001484,0.004050,0.000077,0.000009,0.000000,0.003923,0.002673,0.040275
4935,0.000257,0.000163,0.820528,0.072920,0.000001,0.010782,0.000137,0.000163,0.095028,0.000020
4936,0.000000,0.998465,0.000068,0.000177,0.000001,0.000000,0.000000,0.000004,0.000569,0.000714
4937,0.000000,0.003728,0.964489,0.006925,0.000000,0.000056,0.000020,0.000000,0.024781,0.000000
4938,0.969440,0.000000,0.000015,0.000000,0.000007,0.007520,0.023003,0.000000,0.000015,0.000000
4939,0.000000,0.000000,0.000000,0.000775,0.000000,0.000047,0.000000,0.994943,0.000000,0.004234
4940,0.000000,0.000000,0.000001,0.002195,0.000000,0.000439,0.000000,0.987860,0.000003,0.009502
4941,0.003549,0.000003,0.000990,0.011851,0.000341,0.908572,0.001343,0.000173,0.071808,0.001370
4942,0.000010,0.000383,0.001957,0.000231,0.026503,0.023252,0.015804,0.000001,0.929960,0.001899
4943,0.000001,0.000499,0.922734,0.022287,0.000000,0.000243,0.000005,0.000004,0.054226,0.000001
4928,0.000206,0.000081,0.000156,0.003397,0.334810,0.436359,0.001011,0.006400,0.008220,0.209360
4929,0.000002,0.004836,0.005745,0.000428,0.048075,0.009454,0.009530,0.000003,0.917171,0.004755
4930,0.000249,0.004271,0.058601,0.007220,0.051737,0.147265,0.148833,0.000012,0.579113,0.002699
4931,0.000000,0.000000,0.000000,0.000284,0.000000,0.000014,0.000000,0.980609,0.000001,0.019091
4932,0.000000,0.000136,0.001638,0.991212,0.000000,0.004344,0.000000,0.001417,0.001176,0.000077
4933,0.000001,0.000005,0.000005,0.000000,0.993102,0.000217,0.000269,0.000021,0.000351,0.006028
4934,0.002453,0.000000,0.001000,0.000002,0.005343,0.004781,0.982877,0.000000,0.003543,0.000001
4935,0.000016,0.001401,0.005086,0.000298,0.097319,0.027153,0.080061,0.000001,0.786862,0.001804
4936,0.000000,0.000000,0.000000,0.000440,0.000000,0.000026,0.000000,0.990818,0.000000,0.008715
4937,0.987373,0.000000,0.000002,0.000000,0.000000,0.009567,0.003054,0.000000,0.000003,0.000000
4938,0.000002,0.000007,0.000013,0.000000,0.995254,0.000203,0.000596,0.000019,0.000291,0.003615
4939,0.000054,0.000225,0.230534,0.010553,0.000006,0.007161,0.000177,0.000078,0.751098,0.000114
4940,0.000000,0.000001,0.000000,0.000758,0.000000,0.000029,0.000000,0.989661,0.000001,0.009549
4941,0.000000,0.000000,0.000000,0.000468,0.000000,0.000030,0.000000,0.995006,0.000000,0.004495
4942,0.159094,0.000000,0.000405,0.000252,0.000125,0.772122,0.033671,0.000001,0.034318,0.000013
4943,0.000000,0.000044,0.000006,0.000000,0.989925,0.000055,0.000091,0.000010,0.000503,0.009365
4944,0.000000,0.000904,0.000234,0.997735,0.000000,0.000235,0.000000,0.000736,0.000103,0.000051
4945,0.000055,0.000006,0.000051,0.000003,0.984817,0.002421,0.001663,0.000189,0.000933,0.009864
4946,0.000057,0.000179,0.817347,0.054823,0.000000,0.004616,0.000047,0.000080,0.122840,0.000011
4947,0.000002,0.005783,0.002917,0.001031,0.072209,0.017689,0.001954,0.000038,0.862384,0.035995
4948,0.000000,0.996280,0.000192,0.000429,0.000003,0.000000,0.000000,0.000037,0.000938,0.002121
4949,0.007893,0.000002,0.001429,0.012803,0.000368,0.938359,0.002035,0.000222,0.035923,0.000967
4950,0.000000,0.997556,0.000228,0.000332,0.000009,0.000000,0.000000,0.000011,0.000656,0.001207
4951,0.221482,0.000001,0.016032,0.000222,0.010129,0.176558,0.546674,0.000009,0.028809,0.000084
4952,0.000000,0.002917,0.902806,0.014540,0.000000,0.000195,0.000019,0.000001,0.079520,0.000002
4953,0.000006,0.001463,0.004851,0.888411,0.000011,0.088329,0.000007,0.002288,0.011904,0.002731
4954,0.000000,0.001739,0.001022,0.916389,0.000004,0.047308,0.000000,0.003817,0.021243,0.008477
4955,0.000383,0.005819,0.196563,0.081464,0.002513,0.247981,0.055605,0.000021,0.408934,0.000717
4956,0.000001,0.000000,0.000000,0.000219,0.000009,0.001906,0.000000,0.973551,0.000000,0.024314
4957,0.992435,0.000000,0.000001,0.000000,0.000000,0.005164,0.002397,0.000000,0.000002,0.000000
4958,0.000416,0.000005,0.009264,0.000001,0.009754,0.000456,0.977285,0.000000,0.002816,0.000001
4959,0.000000,0.008648,0.001517,0.000184,0.024943,0.002629,0.002427,0.000000,0.956663,0.002989
4944,0.055397,0.000000,0.000904,0.000002,0.000532,0.011994,0.927540,0.000000,0.003630,0.000000
4945,0.000000,0.090564,0.005548,0.898425,0.000000,0.000357,0.000000,0.001409,0.002803,0.000895
4946,0.000013,0.000364,0.000274,0.000198,0.751610,0.013067,0.000432,0.003771,0.008559,0.221712
4947,0.000027,0.000335,0.000243,0.001497,0.295965,0.038865,0.000096,0.054898,0.003500,0.604574
4948,0.000014,0.003985,0.004063,0.000595,0.595032,0.034562,0.022683,0.000030,0.308319,0.030717
4949,0.000013,0.000642,0.432208,0.026448,0.000002,0.005582,0.000150,0.000018,0.534902,0.000034
4950,0.000000,0.000000,0.000000,0.000720,0.000000,0.000110,0.000000,0.991496,0.000001,0.007672
4951,0.000000,0.000000,0.000000,0.000369,0.000000,0.000053,0.000000,0.990913,0.000001,0.008664
4952,0.000000,0.996890,0.000244,0.000534,0.000006,0.000000,0.000000,0.000039,0.000452,0.001834
4953,0.996559,0.000000,0.000000,0.000000,0.000000,0.003411,0.000029,0.000000,0.000000,0.000000
4954,0.000000,0.997649,0.000252,0.000171,0.000041,0.000000,0.000000,0.000005,0.000681,0.001201
4955,0.000000,0.000000,0.000000,0.000210,0.000000,0.000009,0.000000,0.993094,0.000000,0.006686
4956,0.000001,0.001848,0.003028,0.000229,0.017138,0.006197,0.005275,0.000001,0.964179,0.002104
4957,0.000000,0.007342,0.000005,0.000036,0.131272,0.000213,0.000001,0.000147,0.019084,0.841900
4958,0.971390,0.000000,0.000019,0.000011,0.000001,0.027804,0.000767,0.000002,0.000005,0.000000
4959,0.000000,0.933714,0.000501,0.001670,0.000119,0.000008,0.000000,0.000607,0.012522,0.050858
4960,0.063263,0.000024,0.810450,0.011404,0.000057,0.052852,0.051733,0.000036,0.010174,0.000008
4961,0.000000,0.014000,0.010683,0.072371,0.000010,0.000711,0.000000,0.794558,0.019368,0.088300
4962,0.001181,0.000015,0.000870,0.000022,0.946563,0.015108,0.023081,0.000245,0.005332,0.007583
4963,0.058166,0.000000,0.000538,0.004933,0.001741,0.922947,0.001262,0.004594,0.002740,0.003079
4964,0.000307,0.000000,0.001314,0.000000,0.005716,0.000177,0.992165,0.000000,0.000321,0.000000
4965,0.000000,0.000000,0.000000,0.000096,0.000000,0.000056,0.000000,0.986149,0.000000,0.013699
4966,0.000005,0.001102,0.001444,0.002197,0.016043,0.045601,0.000666,0.000115,0.896222,0.036606
4967,0.995425,0.000000,0.000001,0.000001,0.000000,0.004538,0.000036,0.000000,0.000000,0.000000
4968,0.000000,0.995850,0.000638,0.000659,0.000001,0.000000,0.000000,0.000002,0.002652,0.000199
4969,0.000000,0.010483,0.708620,0.026166,0.000001,0.000296,0.000005,0.000100,0.254261,0.000068
4970,0.000000,0.011920,0.005559,0.857686,0.000001,0.005780,0.000000,0.016339,0.089215,0.013500
4971,0.000001,0.000010,0.000013,0.000000,0.994677,0.000238,0.003612,0.000000,0.000737,0.000713
4972,0.000000,0.000000,0.000000,0.000069,0.000015,0.000130,0.000000,0.745243,0.000002,0.254541
4973,0.000000,0.001513,0.000646,0.000045,0.000336,0.000177,0.000045,0.000000,0.996715,0.000521
4974,0.000000,0.000324,0.000000,0.000019,0.005586,0.000041,0.000000,0.007633,0.000538,0.985860
4975,0.000000,0.000000,0.000000,0.000011,0.000002,0.000079,0.000000,0.971149,0.000000,0.028760
4960,0.000000,0.000857,0.002049,0.000259,0.000128,0.000757,0.000064,0.000001,0.995449,0.000435
4961,0.000222,0.000180,0.380364,0.000038,0.000624,0.000549,0.593837,0.000000,0.024186,0.000001
4962,0.000003,0.000028,0.000011,0.000016,0.942080,0.008713,0.000486,0.000095,0.003601,0.044967
4963,0.000000,0.998303,0.000151,0.000202,0.000002,0.000000,0.000000,0.000009,0.000478,0.000854
4964,0.000000,0.000018,0.000001,0.000051,0.056751,0.002062,0.000000,0.048338,0.000353,0.892427
4965,0.000002,0.029685,0.107228,0.254816,0.000049,0.013981,0.000012,0.007414,0.572268,0.014547
4966,0.000001,0.011615,0.005034,0.000600,0.047413,0.004847,0.001113,0.000037,0.903105,0.026236
4967,0.000056,0.000022,0.000445,0.000001,0.966227,0.000956,0.028215,0.000005,0.003029,0.001045
4968,0.000000,0.000088,0.000011,0.000001,0.964822,0.000185,0.000072,0.000057,0.001248,0.033517
4969,0.000000,0.000001,0.000000,0.000090,0.000001,0.000025,0.000000,0.865125,0.000003,0.134756
4970,0.996690,0.000000,0.000001,0.000000,0.000000,0.002452,0.000857,0.000000,0.000001,0.000000
4971,0.000000,0.996255,0.000181,0.000579,0.000011,0.000001,0.000000,0.000025,0.000661,0.002287
4972,0.000000,0.000791,0.000011,0.000075,0.008843,0.000133,0.000000,0.034929,0.001442,0.953776
4973,0.000000,0.000625,0.997000,0.000653,0.000000,0.000003,0.000014,0.000000,0.001706,0.000000
4974,0.000000,0.003768,0.001187,0.000999,0.000740,0.002607,0.000070,0.000004,0.987059,0.003566
4975,0.000000,0.000000,0.000000,0.000305,0.000000,0.000027,0.000000,0.990991,0.000000,0.008676
4976,0.000003,0.000190,0.001185,0.002255,0.000457,0.028417,0.000218,0.000014,0.964559,0.002701
4977,0.000001,0.001285,0.951082,0.045905,0.000000,0.000135,0.000010,0.000002,0.001580,0.000000
4978,0.000999,0.000000,0.001290,0.000000,0.000844,0.000230,0.996470,0.000000,0.000166,0.000000
4979,0.994259,0.000000,0.000000,0.000001,0.000000,0.005716,0.000024,0.000000,0.000000,0.000000
4980,0.001050,0.000003,0.002074,0.000002,0.060676,0.002259,0.932433,0.000000,0.001498,0.000006
4981,0.023180,0.000120,0.042597,0.010471,0.022928,0.654450,0.137818,0.000209,0.105942,0.002287
4982,0.000000,0.000088,0.000254,0.991507,0.000000,0.002756,0.000000,0.002835,0.002280,0.000279
4983,0.000000,0.002464,0.004736,0.228065,0.000006,0.025161,0.000001,0.002064,0.725377,0.012125
4984,0.000000,0.001372,0.000685,0.005018,0.001381,0.018013,0.000014,0.000656,0.894937,0.077924
4985,0.000000,0.000291,0.000000,0.000011,0.087297,0.000181,0.000000,0.000963,0.001022,0.910235
4986,0.000000,0.998050,0.000143,0.000447,0.000002,0.000000,0.000000,0.000009,0.000532,0.000816
4987,0.000614,0.000002,0.000052,0.000005,0.980164,0.008264,0.004098,0.000391,0.000326,0.006085
4988,0.988257,0.000000,0.000001,0.000001,0.000000,0.011636,0.000104,0.000000,0.000001,0.000000
4989,0.001310,0.000001,0.003828,0.000000,0.003969,0.000377,0.989671,0.000000,0.000845,0.000000
4990,0.000000,0.998327,0.000216,0.000262,0.000004,0.000000,0.000000,0.000004,0.000647,0.000539
4991,0.951761,0.000000,0.000007,0.000036,0.000000,0.048105,0.000079,0.000009,0.000003,0.000000
4976,0.997748,0.000000,0.000000,0.000000,0.000000,0.002016,0.000236,0.000000,0.000000,0.000000
4977,0.000879,0.000000,0.000835,0.000000,0.002607,0.000373,0.994707,0.000000,0.000598,0.000000
4978,0.000004,0.000318,0.955945,0.013002,0.000000,0.000296,0.000014,0.000013,0.030407,0.000002
4979,0.000000,0.985710,0.002755,0.000939,0.000003,0.000001,0.000000,0.000002,0.010340,0.000249
4980,0.000000,0.996415,0.001249,0.000844,0.000001,0.000000,0.000000,0.000020,0.001067,0.000404
4981,0.000000,0.000001,0.000000,0.000307,0.000002,0.000128,0.000000,0.904078,0.000005,0.095479
4982,0.000000,0.000011,0.000002,0.004610,0.000000,0.000031,0.000000,0.984236,0.000007,0.011103
4983,0.000003,0.101411,0.052224,0.023594,0.020936,0.018542,0.000571,0.002022,0.687444,0.093254
4984,0.000000,0.000013,0.000004,0.000000,0.988359,0.000098,0.000086,0.000019,0.000475,0.010947
4985,0.000275,0.000000,0.001258,0.000000,0.001156,0.000073,0.996946,0.000000,0.000292,0.000000
4986,0.983899,0.000000,0.000002,0.000004,0.000000,0.016024,0.000070,0.000000,0.000001,0.000000
4987,0.000000,0.000001,0.000000,0.002103,0.000000,0.000097,0.000000,0.988174,0.000003,0.009622
4988,0.981478,0.000000,0.000030,0.000007,0.000000,0.015785,0.002696,0.000000,0.000005,0.000000
4989,0.000000,0.001561,0.000568,0.988420,0.000000,0.001023,0.000000,0.007125,0.000557,0.000747
4990,0.001079,0.000002,0.004517,0.000001,0.014173,0.000639,0.978791,0.000000,0.000798,0.000001
4991,0.000016,0.000110,0.001497,0.001016,0.001771,0.045979,0.002062,0.000004,0.946064,0.001482
4992,0.000000,0.000000,0.000000,0.000515,0.000000,0.000066,0.000000,0.994061,0.000001,0.005358
4993,0.000000,0.997271,0.000347,0.000406,0.000006,0.000000,0.000000,0.000023,0.000668,0.001280
4994,0.001952,0.000072,0.021623,0.629433,0.000015,0.332757,0.000095,0.009093,0.004112,0.000847
4995,0.000021,0.000574,0.982576,0.007064,0.000000,0.000244,0.000038,0.000095,0.009383,0.000005
